Time Interval,Close,Net Chg,Open,High,Low,Tick Count
10:00 - 10:30,6022.42,-2.26,6024.3,6028.79,6018.79,120
10:30 - 11:00,6026.06,3.64,6023.45,6026.6,6021,120
11:00 - 11:30,6029.1,3.04,6026.6,6030.91,6022.32,120
11:30 - 12:00,6032.61,3.51,6029.15,6032.61,6029.15,60
03:00 - 03:30,6043.98,11.37,6039.62,6044.32,6029.77,119
03:30 - 04:00,6052.28,8.3,6046.53,6058.97,6045.76,120
04:00 - 04:30,6044.22,-8.06,6053.64,6056.01,6041.84,120
04:30 - 05:00,6037.8,-6.42,6044.64,6045.99,6034.5,120
05:00 - 05:30,6032.19,-5.61,6038.11,6038.11,6027.88,120
05:30 - 06:00,6037.21,5.02,6032.22,6038.93,6027.3,120
06:00 - 06:30,6025.96,-11.25,6037.07,6037.07,6023.38,120
06:30 - 07:00,6025.85,-0.11,6024.97,6028.84,6022.99,120
07:00 - 07:30,6025.87,0.02,6026.09,6030.77,6025.68,120
07:30 - 08:00,6022.53,-3.34,6025.43,6027.99,6022.53,120
08:00 - 08:30,6026.71,4.18,6022.38,6027.41,6021.03,120
08:30 - 09:00,6029.97,3.26,6027.18,6036.41,6026.54,120
09:00 - 09:30,6032.66,2.69,6030.33,6036.22,6030,120
09:30 - 10:00,6029.93,-2.73,6032.36,6036.29,6026.54,120
10:00 - 10:30,6036.07,6.14,6030.33,6036.73,6029.27,120
10:30 - 11:00,6037.75,1.68,6035.67,6040.52,6034.06,120
11:00 - 11:30,6038.01,0.26,6038.04,6039.54,6036.25,120
11:30 - 12:00,6039.03,1.02,6037.98,6039.03,6037.98,60
03:00 - 03:30,6083.52,44.49,6066.29,6087.48,6066.29,120
03:30 - 04:00,6082.69,-0.83,6084.62,6093.98,6081.58,120
04:00 - 04:30,6088.28,5.59,6082.2,6091.12,6082.11,120
04:30 - 05:00,6100.32,12.04,6087.35,6101.62,6084.63,120
05:00 - 05:30,6097.79,-2.53,6100.61,6109.81,6097.5,120
05:30 - 06:00,6089.14,-8.65,6096.32,6098.92,6084.07,120
06:00 - 06:30,6090.56,1.42,6089.61,6091.6,6085.34,120
06:30 - 07:00,6095.77,5.21,6090.32,6095.77,6088.15,120
07:00 - 07:30,6092.8,-2.97,6095.8,6096.08,6090.25,120
