Time Interval,Close,Net Chg,Open,High,Low,Tick Count
08:00 - 08:30,14823.95,-69.33,14895.77,14952.78,14806.37,2994
08:30 - 09:00,14881,57.05,14823.81,14938.61,14791.72,3503
09:00 - 09:30,14882.7,1.7,14881.16,14961.03,14870.21,3502
09:30 - 10:00,15081.28,198.58,14882.8,15099.2,14881.07,4902
10:00 - 10:30,15244.37,163.09,15080.16,15281.08,15074.37,5305
10:30 - 11:00,15157.19,-87.18,15243.8,15438.23,15106.76,6861
11:00 - 11:30,15112.25,-44.94,15157.62,15209.72,15020.41,5388
11:30 - 12:00,15149.01,36.76,15112.31,15251.95,15098.44,6319
12:00 - 12:30,15187.85,38.84,15149.5,15205.33,15067.9,7401
12:30 - 13:00,15120.48,-67.37,15120.48,15120.48,15120.48,1
04:00 - 04:30,15709.43,588.95,15417.2,15834.77,15359.88,11376
04:30 - 05:00,15765.1,55.67,15707.37,15805.59,15650.22,7503
05:00 - 05:30,15598.27,-166.83,15770.38,15844.08,15598.27,6513
05:30 - 06:00,15662.23,63.96,15598,15698.12,15499,5096
06:00 - 06:30,15432.25,-229.98,15662.57,15662.57,15316,5599
06:30 - 07:00,15438.04,5.79,15431.7,15488.03,15415.15,3800
07:00 - 07:30,15499.37,61.33,15436.91,15581.81,15435.28,4005
07:30 - 08:00,15279.34,-220.03,15498.98,15503.97,15275.98,5200
08:00 - 08:30,15232.23,-47.11,15284.79,15305.77,15213.98,3418
08:30 - 09:00,15265.49,33.26,15231.41,15292.39,15207.35,3068
09:00 - 09:30,15185.21,-80.28,15267.79,15276.9,15171.03,3244
09:30 - 10:00,15172.98,-12.23,15184.44,15185.18,15038.08,5507
10:00 - 10:30,15429.12,256.14,15173.01,15429.12,15132.6,6706
10:30 - 11:00,15275.17,-153.95,15428.33,15468.09,15238.76,7572
11:00 - 11:30,15366.7,91.53,15275.07,15424.46,15220.95,7240
11:30 - 12:00,15377.26,10.56,15366.84,15483.91,15307.72,8015
12:00 - 12:30,15471.88,94.62,15376.97,15472.84,15337.26,8071
12:30 - 13:00,15466.97,-4.91,15466.97,15466.97,15466.97,1
04:00 - 04:30,15834.49,367.52,15772.98,16055.05,15769.99,12342
04:30 - 05:00,15883.57,49.08,15835.29,15903.36,15641.17,8609
05:00 - 05:30,15998.21,114.64,15884.21,16061.04,15874.19,8057
05:30 - 06:00,16109.31,111.1,15998.26,16180.17,15995.21,7224
06:00 - 06:30,15906.12,-203.19,16108.69,16117.3,15906.12,6518
06:30 - 07:00,15854.11,-52.01,15906.89,15928.37,15801.25,10290
07:00 - 07:30,15752.51,-101.6,15854.25,15880.85,15720.27,5292
07:30 - 08:00,15827.59,75.08,15752.56,15834.52,15748.26,3922
08:00 - 08:30,15760.11,-67.48,15823.59,15892.52,15758.74,3681
08:30 - 09:00,15676.63,-83.48,15761.61,15784.17,15676.63,3673
09:00 - 09:30,15831.28,154.65,15675.97,15837.84,15657.85,5123
09:30 - 10:00,15807.58,-23.7,15832.04,15945.2,15737.8,5852
10:00 - 10:30,15885.89,78.31,15807.55,15923.73,15807.38,5313
10:30 - 11:00,15931.45,45.56,15885.92,15945.11,15875.32,5639
11:00 - 11:30,15830.78,-100.67,15932.36,15977.4,15740.75,6145
11:30 - 12:00,15786.68,-44.1,15830.15,15849.17,15741.36,6012
12:00 - 12:30,15675.69,-110.99,15786.75,15802.83,15616.9,7992
12:30 - 13:00,15731.85,56.16,15731.85,15731.85,15731.85,1
04:00 - 04:30,15177.71,-554.14,15318.26,15441.11,15118.49,6829
04:30 - 05:00,15137.8,-39.91,15179.69,15219.4,15118.92,6679
05:00 - 05:30,15276.47,138.67,15138.96,15353.54,15138.96,5745
05:30 - 06:00,15323.41,46.94,15276.62,15477.15,15275.43,6579
06:00 - 06:30,15194.23,-129.18,15322.5,15324.3,15145.48,5195
06:30 - 07:00,15275.8,81.57,15194.26,15319.13,15194.26,4988
07:00 - 07:30,15210.86,-64.94,15277.49,15285.92,15188.26,3761
07:30 - 08:00,15182.52,-28.34,15210.92,15228.92,15091.98,3520
08:00 - 08:30,15608.96,426.44,15182.38,15788.7,15182.11,6468
08:30 - 09:00,15671.22,62.26,15607.91,15759.61,15569.45,7027
09:00 - 09:30,15556.42,-114.8,15671.13,15737.08,15541.88,5145
09:30 - 10:00,15703.76,147.34,15557.24,15710.1,15444.03,5455
10:00 - 10:30,15638.83,-64.93,15704.92,15712.77,15559.66,4776
10:30 - 11:00,15561.5,-77.33,15641.51,15714.3,15526.58,4906
11:00 - 11:30,15432.99,-128.51,15561.47,15644.75,15432.99,5683
11:30 - 12:00,15553.95,120.96,15432.81,15575.25,15406.84,6440
12:00 - 12:30,15596.13,42.18,15554.37,15672.8,15530.02,7159
12:30 - 13:00,15559.8,-36.33,15559.8,15559.8,15559.8,1
04:00 - 04:30,16292.91,733.11,15977.53,16456.4,15969.74,12222
04:30 - 05:00,16403.14,110.23,16290.35,16410.24,16221.52,8173
05:00 - 05:30,16501.27,98.13,16402.55,16504.94,16364.09,6601
05:30 - 06:00,16611.06,109.79,16501.34,16611.1,16482.77,5903
06:00 - 06:30,16571.11,-39.95,16610.83,16611.53,16535.76,5458
06:30 - 07:00,16505.7,-65.41,16571.29,16597.44,16469.73,5216
07:00 - 07:30,16456.66,-49.04,16507.74,16527.16,16401.72,4410
07:30 - 08:00,16429.27,-27.39,16454.56,16523.4,16426.44,3343
08:00 - 08:30,16431.91,2.64,16429,16463.42,16342.31,3378
08:30 - 09:00,16470.29,38.38,16432.01,16500.26,16399.42,3299
09:00 - 09:30,16594.44,124.15,16471.54,16607.42,16432.39,3975
09:30 - 10:00,16539.2,-55.24,16595.74,16609.59,16501,5173
10:00 - 10:30,16480.59,-58.61,16539.11,16555.64,16463.4,4596
10:30 - 11:00,16506.21,25.62,16480.72,16570.44,16477.39,4958
11:00 - 11:30,16507.95,1.74,16506.29,16553.63,16461.49,4699
11:30 - 12:00,16577.02,69.07,16507.82,16577.02,16478.9,5784
12:00 - 12:30,16691.44,114.42,16577.51,16693.73,16558.66,7496
12:30 - 13:00,16948.6,257.16,16948.6,16948.6,16948.6,1
04:00 - 04:30,17488.45,539.85,17246.83,17500.29,17226.02,12875
04:30 - 05:00,17608.61,120.16,17486.01,17625.85,17397.14,10890
05:00 - 05:30,17747.65,139.04,17609.92,17830.36,17607.28,11021
05:30 - 06:00,17391.45,-356.2,17747.46,17763.87,17314.11,10245
06:00 - 06:30,17052.96,-338.49,17390.22,17391.45,16938.65,9156
06:30 - 07:00,16759.71,-293.25,17052.81,17054.22,16722.57,8821
07:00 - 07:30,16989.12,229.41,16760.13,17083.55,16745.15,8421
07:30 - 08:00,17001.21,12.09,16988.76,17001.62,16785.91,5016
08:00 - 08:30,16841.78,-159.43,17001.7,17043.64,16816.66,3866
08:30 - 09:00,16820.24,-21.54,16842.66,16868.11,16743.09,3587
09:00 - 09:30,16800.57,-19.67,16821.23,16840,16739.17,4493
09:30 - 10:00,16686.54,-114.03,16800.78,16970.32,16686.54,6092
10:00 - 10:30,16704.98,18.44,16687.37,16713.2,16581.76,4876
10:30 - 11:00,16894.91,189.93,16705.33,16913.33,16684.44,5529
11:00 - 11:30,17003,108.09,16897.91,17037.82,16878.62,5800
11:30 - 12:00,16935,-68,17003.43,17018.71,16874.07,5580
12:00 - 12:30,17152.55,217.55,16935.42,17160.86,16929.84,7028
12:30 - 13:00,17243.68,91.13,17243.68,17243.68,17243.68,1
04:00 - 04:30,16919.29,-324.39,16876.51,17122.26,16834.79,7662
04:30 - 05:00,17121.33,202.04,16919.44,17122.43,16919.44,6105
05:00 - 05:30,17041.38,-79.95,17121.92,17177.69,16997.65,5930
05:30 - 06:00,17131.62,90.24,17040.74,17131.69,17038.44,4016
06:00 - 06:30,17151.25,19.63,17131.48,17177.5,17068.25,3774
06:30 - 07:00,17100.1,-51.15,17151.13,17186.01,17059.76,4187
07:00 - 07:30,17068.36,-31.74,17100.07,17105.98,17027.45,2834
07:30 - 08:00,17005.44,-62.92,17067.97,17134.52,16975.63,3185
08:00 - 08:30,16935.15,-70.29,17005.71,17011.64,16875.04,3438
08:30 - 09:00,17022.68,87.53,16942.97,17069.28,16902.83,3178
09:00 - 09:30,17077.52,54.84,17022.58,17105.77,16965.27,3134
09:30 - 10:00,17234.75,157.23,17078.25,17251.44,17073.35,4746
10:00 - 10:30,17203.08,-31.67,17233.73,17292.93,17165,5105
10:30 - 11:00,17091.71,-111.37,17201.13,17263.11,17053.97,5163
11:00 - 11:30,17229.61,137.9,17092.37,17256.44,17032.6,4372
11:30 - 12:00,17267.37,37.76,17230.03,17310.75,17227.3,4957
12:00 - 12:30,17341.94,74.57,17266.94,17361.51,17230.66,6030
12:30 - 13:00,17369.38,27.44,17369.38,17369.38,17369.38,1
04:00 - 04:30,17229.55,-139.83,17039.45,17283.44,17007.11,7610
04:30 - 05:00,17081.02,-148.53,17230.07,17238.8,17060.71,5325
05:00 - 05:30,17055.35,-25.67,17081.15,17187.33,17046.62,4498
05:30 - 06:00,17089.91,34.56,17055.09,17138.68,17030.51,4073
06:00 - 06:30,17062.7,-27.21,17089.7,17089.84,17002.33,3508
06:30 - 07:00,16950.99,-111.71,17062.66,17084.11,16943,3524
07:00 - 07:30,16867.94,-83.05,16951.28,17004.47,16858.67,3697
07:30 - 08:00,16790.63,-77.31,16868.08,16872.05,16777.94,3391
08:00 - 08:30,16826.26,35.63,16791.07,16826.26,16708.65,4236
08:30 - 09:00,16815.32,-10.94,16825,16863.24,16760.34,3475
09:00 - 09:30,16847.07,31.75,16815.19,16850.64,16767.2,3060
09:30 - 10:00,16863.17,16.1,16848.78,16919.77,16802.88,4313
10:00 - 10:30,16743.94,-119.23,16862.52,16863.51,16732.56,4205
10:30 - 11:00,16718.04,-25.9,16743.43,16756.47,16666.74,4500
11:00 - 11:30,16869.72,151.68,16721.01,16911.46,16713.72,5057
11:30 - 12:00,16836.98,-32.74,16870.91,16908.31,16777.59,4885
12:00 - 12:30,16843.71,6.73,16837.05,16897.47,16780.25,5908
12:30 - 13:00,16822.59,-21.12,16822.59,16822.59,16822.59,1
03:00 - 03:30,16489.27,-333.32,16855.94,16925.07,16443.72,7102
03:30 - 04:00,16381.05,-108.22,16490.02,16500.52,16312.9,6146
04:00 - 04:30,16540.07,159.02,16380.89,16576.57,16380.73,6401
04:30 - 05:00,16675.55,135.48,16538.43,16750.32,16531.04,5141
05:00 - 05:30,16768.15,92.6,16675.86,16768.34,16632.23,3617
05:30 - 06:00,16720.13,-48.02,16767.81,16817.86,16720.13,4118
06:00 - 06:30,16663.65,-56.48,16720.13,16769.27,16650.7,3092
06:30 - 07:00,16649.97,-13.68,16663.14,16720.24,16605.46,2516
07:00 - 07:30,16602.74,-47.23,16649.82,16714.22,16602.72,2287
07:30 - 08:00,16588.59,-14.15,16602.68,16607.02,16528.56,2143
08:00 - 08:30,16624.92,36.33,16588.8,16655.59,16554.81,2485
08:30 - 09:00,16678.77,53.85,16624.77,16694.16,16601.86,3307
09:00 - 09:30,16654.02,-24.75,16678.63,16679.07,16615.06,3044
09:30 - 10:00,16601.79,-52.23,16653.17,16693.78,16564.65,4823
10:00 - 10:30,16692.91,91.12,16602.23,16724.48,16594.82,4912
10:30 - 11:00,16674.58,-18.33,16693.76,16727.87,16667.69,4515
11:00 - 11:30,16876.13,201.55,16674.66,16876.13,16665.51,7334
11:30 - 12:00,16872.41,-3.72,16872.41,16872.41,16872.41,1
03:00 - 03:30,17228.83,356.42,17096.96,17292.15,17020.66,8811
03:30 - 04:00,17232.09,3.26,17228.89,17288,17146.8,6505
04:00 - 04:30,17280.11,48.02,17233.07,17284.54,17211.47,4766
04:30 - 05:00,17203.19,-76.92,17280.04,17285.57,17182.91,4105
05:00 - 05:30,17174.46,-28.73,17203.14,17242.08,17159.25,3175
05:30 - 06:00,17058.53,-115.93,17174.31,17191.82,17048.98,4385
06:00 - 06:30,16883.33,-175.2,17058.09,17058.81,16879.64,5498
06:30 - 07:00,16942.08,58.75,16884.69,16997.96,16863.25,5131
07:00 - 07:30,16964.85,22.77,16941.86,16993.97,16874.22,3697
07:30 - 08:00,16867.2,-97.65,16965.29,16968.46,16853.25,2941
08:00 - 08:30,16821.71,-45.49,16867.04,16870.71,16694.89,4378
08:30 - 09:00,16942.68,120.97,16822.65,16949.14,16822.65,3966
09:00 - 09:30,16901.13,-41.55,16938.73,17005.18,16880.05,3755
09:30 - 10:00,16896.13,-5,16900.75,16950.52,16823.88,4708
10:00 - 10:30,16950.35,54.22,16895.72,17001.87,16893.67,4642
10:30 - 11:00,16890.02,-60.33,16951.34,17008.43,16884.47,4810
11:00 - 11:30,17028.75,138.73,16888.38,17044.86,16840.78,6931
11:30 - 12:00,17050.94,22.19,17050.94,17050.94,17050.94,1
03:00 - 03:30,16669.46,-381.48,16600.06,16791.56,16589,6671
03:30 - 04:00,16728.5,59.04,16669.3,16757.85,16629.29,4924
04:00 - 04:30,16768.83,40.33,16728.14,16809.92,16662.72,4930
04:30 - 05:00,16753.73,-15.1,16768.93,16801.88,16699.66,3890
05:00 - 05:30,16758.34,4.61,16755.21,16812.02,16710.44,3371
05:30 - 06:00,16808.97,50.63,16758.79,16845.15,16726.49,3402
06:00 - 06:30,16777.86,-31.11,16809.04,16835.82,16743.6,3331
06:30 - 07:00,16741.1,-36.76,16778.19,16829.39,16726.75,3344
07:00 - 07:30,16687.96,-53.14,16741.22,16748.34,16655.67,3109
07:30 - 08:00,16706.07,18.11,16686.88,16743.71,16686.88,2596
08:00 - 08:30,16657.47,-48.6,16705.92,16705.92,16618.73,3178
08:30 - 09:00,16669.11,11.64,16656.64,16693.08,16643.75,3075
09:00 - 09:30,16639.72,-29.39,16669.23,16671.7,16618.88,2875
09:30 - 10:00,16576.54,-63.18,16639.29,16665.2,16550.21,4791
10:00 - 10:30,16628.56,52.02,16577.39,16634.82,16500.42,5213
10:30 - 11:00,16623.24,-5.32,16628.36,16684.12,16604.16,5398
11:00 - 11:30,16537.57,-85.67,16622.61,16665.54,16530.03,6912
11:30 - 12:00,16544.97,7.4,16544.97,16544.97,16544.97,1
03:00 - 03:30,16740.63,195.66,16660.09,16791.71,16658.88,9082
03:30 - 04:00,16644.72,-95.91,16742.94,16747.58,16610.82,5817
04:00 - 04:30,16690.28,45.56,16644.76,16733.06,16636.57,4228
04:30 - 05:00,16633.72,-56.56,16690.21,16724.73,16625.77,3933
05:00 - 05:30,16607.64,-26.08,16633.8,16645.78,16598.82,3012
05:30 - 06:00,16657.69,50.05,16609.46,16673.23,16584.86,2882
06:00 - 06:30,16734.83,77.14,16657.88,16756.4,16617.4,3029
06:30 - 07:00,16746.84,12.01,16735.43,16761.31,16711.68,2761
07:00 - 07:30,16792.5,45.66,16747.09,16794.89,16718.85,2746
07:30 - 08:00,16782.89,-9.61,16793.35,16811.05,16741.03,2865
08:00 - 08:30,16707.85,-75.04,16782.76,16786.71,16695.55,2829
08:30 - 09:00,16584.5,-123.35,16706.63,16710.35,16555.46,4308
09:00 - 09:30,16494.41,-90.09,16583.79,16624.65,16413.72,4895
09:30 - 10:00,16581.62,87.21,16494.58,16615.18,16475.97,5567
10:00 - 10:30,16701.62,120,16581.7,16705.46,16554.5,4500
10:30 - 11:00,16868.66,167.04,16700.06,16875.11,16696.27,6955
11:00 - 11:30,16762.56,-106.1,16869.43,16878.3,16730.6,7234
11:30 - 12:00,16834.03,71.47,16834.03,16834.03,16834.03,1
03:00 - 03:30,16620.05,-213.98,16742.07,16791.08,16533.75,5998
03:30 - 04:00,16614.61,-5.44,16620.4,16655.31,16555.46,4929
04:00 - 04:30,16611.14,-3.47,16614.55,16676.55,16597.47,3956
04:30 - 05:00,16563.11,-48.03,16610.72,16623.74,16555.41,3073
05:00 - 05:30,16588.17,25.06,16563.03,16589.47,16529.75,3089
05:30 - 06:00,16575.3,-12.87,16588.5,16599.57,16532.24,3373
06:00 - 06:30,16632.2,56.9,16575.39,16645.38,16566.62,2949
06:30 - 07:00,16605.82,-26.38,16632.03,16648.11,16605.82,2337
07:00 - 07:30,16563.53,-42.29,16605.71,16622.93,16554.64,2377
07:30 - 08:00,16673.98,110.45,16563.55,16691.13,16561.38,2739
08:00 - 08:30,16593.47,-80.51,16673.77,16680.19,16565.5,3066
08:30 - 09:00,16623.96,30.49,16593.88,16666.56,16563.19,3352
09:00 - 09:30,16603.49,-20.47,16624.18,16649.91,16584.24,3252
09:30 - 10:00,16592.45,-11.04,16603.49,16672.81,16561.85,4167
10:00 - 10:30,16549.48,-42.97,16592.17,16627.32,16534.08,4260
10:30 - 11:00,16549.45,-0.03,16549.63,16560.09,16508.01,4481
11:00 - 11:30,16485.55,-63.9,16549.61,16558.34,16459.23,5909
11:30 - 12:00,16384.35,-101.2,16384.35,16384.35,16384.35,1
03:00 - 03:30,16942.08,557.73,16769.13,16955.96,16764.81,8900
03:30 - 04:00,16900.67,-41.41,16942.28,16953.46,16864.18,5744
04:00 - 04:30,16869.59,-31.08,16900.38,16916.37,16819.35,4316
04:30 - 05:00,16949.49,79.9,16870.76,16958.11,16836.53,3661
05:00 - 05:30,16908.95,-40.54,16949.49,16953.72,16894.81,3241
05:30 - 06:00,16895.66,-13.29,16909.02,16921.32,16862.38,3351
06:00 - 06:30,16880.45,-15.21,16895.71,16913.94,16848.49,2814
06:30 - 07:00,16853.82,-26.63,16879.86,16893.31,16851.54,2170
07:00 - 07:30,16843.92,-9.9,16853.93,16865.02,16830.02,2056
07:30 - 08:00,16865.41,21.49,16844.31,16876.04,16837.03,2013
08:00 - 08:30,16844.73,-20.68,16865.26,16865.26,16837.75,1896
08:30 - 09:00,16895.59,50.86,16844.36,16910.81,16835.17,2419
09:00 - 09:30,16965.82,70.23,16895.91,16970.34,16876.96,2966
09:30 - 10:00,17022.7,56.88,16966.61,17028.91,16899.04,4222
10:00 - 10:30,16948.37,-74.33,17022.76,17052.96,16948.23,4163
10:30 - 11:00,16969.54,21.17,16948.25,16977.57,16918.86,4112
11:00 - 11:30,17052.75,83.21,16969.96,17053.91,16961.41,5289
11:30 - 12:00,17039.31,-13.44,17039.31,17039.31,17039.31,1
03:00 - 03:30,17606.18,566.87,17587.81,17740.41,17584.74,12649
03:30 - 04:00,17792.18,186,17608.12,17807.38,17568.49,8012
04:00 - 04:30,17879.5,87.32,17791.46,17883.24,17756.11,6743
04:30 - 05:00,17709.18,-170.32,17879.5,17887.12,17687.98,5723
05:00 - 05:30,17732.42,23.24,17708.7,17771.51,17668.23,4684
05:30 - 06:00,17698.91,-33.51,17732.85,17758.69,17685.43,3760
06:00 - 06:30,17720.06,21.15,17697.27,17787.44,17687.52,3581
06:30 - 07:00,17791.26,71.2,17720.25,17796.71,17695.97,3265
07:00 - 07:30,17766.18,-25.08,17791.42,17796.36,17732.18,2791
07:30 - 08:00,17688.47,-77.71,17766.58,17779.42,17688.18,2723
08:00 - 08:30,17611.02,-77.45,17688.36,17707.5,17548.45,4170
08:30 - 09:00,17755.71,144.69,17611.46,17761.41,17609.5,3591
09:00 - 09:30,17775.16,19.45,17755.29,17780.44,17711.27,2883
09:30 - 10:00,17717.11,-58.05,17775.57,17796.49,17666,4769
10:00 - 10:30,17347.82,-369.29,17717.3,17727.78,17347.82,6571
10:30 - 11:00,17236.91,-110.91,17347.62,17413.47,17177.73,6712
11:00 - 11:30,17429.13,192.22,17236.48,17429.97,17234.58,7177
11:30 - 12:00,17411.72,-17.41,17411.72,17411.72,17411.72,1
03:00 - 03:30,17226.83,-184.89,17212.38,17378.06,17202.06,6656
03:30 - 04:00,17356.5,129.67,17226.58,17356.5,17196.03,4888
04:00 - 04:30,17268.91,-87.59,17357.16,17361.03,17268.91,3687
04:30 - 05:00,17269.07,0.16,17268.78,17313.33,17203.28,3231
05:00 - 05:30,17285.64,16.57,17269.15,17300.15,17218.42,2661
05:30 - 06:00,17279.65,-5.99,17285.77,17307.23,17235.17,2480
06:00 - 06:30,17295.16,15.51,17280.43,17310.57,17275.46,2120
06:30 - 07:00,17299.43,4.27,17295.19,17320.2,17273.11,2067
07:00 - 07:30,17328.1,28.67,17300.03,17365.23,17291.92,2474
07:30 - 08:00,17329.36,1.26,17327.95,17343.25,17295.94,2162
08:00 - 08:30,17354.61,25.25,17329.3,17388.92,17315.39,2570
08:30 - 09:00,17353.36,-1.25,17354.66,17369.41,17332.06,2651
09:00 - 09:30,17366.06,12.7,17353.19,17388.35,17351.71,2542
09:30 - 10:00,17225.52,-140.54,17365.83,17405.79,17222.93,4488
10:00 - 10:30,17296.55,71.03,17225.59,17297.53,17206.61,3540
10:30 - 11:00,17305.58,9.03,17296.65,17306.44,17215.03,3834
11:00 - 11:30,17387.01,81.43,17306.01,17394.48,17253.92,4935
11:30 - 12:00,17380.82,-6.19,17380.82,17380.82,17380.82,1
03:00 - 03:30,17684.66,303.84,17685.56,17756.01,17627.1,7124
03:30 - 04:00,17740.61,55.95,17685.51,17747.14,17674.09,4855
04:00 - 04:30,17642.86,-97.75,17739.58,17748.34,17639.87,3976
04:30 - 05:00,17529.5,-113.36,17642.8,17652.66,17529.5,4445
05:00 - 05:30,17608.66,79.16,17529.37,17612.53,17463.66,3622
05:30 - 06:00,17547.16,-61.5,17609.09,17634.04,17518.97,3627
06:00 - 06:30,17520.46,-26.7,17546.73,17577.89,17498.13,2455
06:30 - 07:00,17536.73,16.27,17520.42,17555.66,17490.19,2161
07:00 - 07:30,17397.21,-139.52,17536.8,17540.83,17397.21,2135
07:30 - 08:00,17497.43,100.22,17397.54,17532.24,17360.48,3124
08:00 - 08:30,17454.52,-42.91,17497.23,17505.98,17402.76,1954
08:30 - 09:00,17566.38,111.86,17454.94,17605.63,17454.94,3135
09:00 - 09:30,17635.27,68.89,17566.38,17667.55,17560.4,3573
09:30 - 10:00,17751.77,116.5,17635.43,17752.26,17628.24,4334
10:00 - 10:30,17638.36,-113.41,17751.32,17752.42,17502.34,5208
10:30 - 11:00,17598.97,-39.39,17638.54,17658.21,17587.48,3975
11:00 - 11:30,17645.76,46.79,17598.38,17649.73,17538.63,5421
11:30 - 12:00,17621.62,-24.14,17621.62,17621.62,17621.62,1
03:00 - 03:30,17710.77,89.15,17821.88,17831.01,17699.37,7331
03:30 - 04:00,17794.12,83.35,17711.26,17794.12,17708.33,4559
04:00 - 04:30,17759.92,-34.2,17794.12,17796.12,17706.3,3584
04:30 - 05:00,17716.38,-43.54,17759.86,17761.59,17712.48,2937
05:00 - 05:30,17698.06,-18.32,17716.57,17723.96,17667.02,3069
05:30 - 06:00,17696.17,-1.89,17697.77,17713.87,17670.13,2539
06:00 - 06:30,17673.01,-23.16,17696.02,17707.37,17669.44,2418
06:30 - 07:00,17657.32,-15.69,17672.2,17675.8,17634.8,2065
07:00 - 07:30,17667.27,9.95,17657.47,17683.98,17645.12,1908
07:30 - 08:00,17674.13,6.86,17666.98,17719.6,17661.38,1853
08:00 - 08:30,17695.93,21.8,17673.8,17724.02,17628.14,2704
08:30 - 09:00,17719.62,23.69,17695.53,17749.83,17678.6,2809
09:00 - 09:30,17702.78,-16.84,17719.92,17753.05,17696.3,3184
09:30 - 10:00,17741.52,38.74,17702.17,17750.85,17660.63,4260
10:00 - 10:30,17708.12,-33.4,17742.71,17771.84,17702.49,4068
10:30 - 11:00,17623.8,-84.32,17708.33,17727.9,17623.61,4213
11:00 - 11:30,17560.95,-62.85,17623.21,17651.91,17507.07,7016
11:30 - 12:00,17558.43,-2.52,17558.43,17558.43,17558.43,1
03:00 - 03:30,17361.3,-197.13,17454.94,17543.27,17357.77,6310
03:30 - 04:00,17293.06,-68.24,17361.22,17399.66,17280.14,5116
04:00 - 04:30,17288.77,-4.29,17292.69,17363.25,17274.6,4842
04:30 - 05:00,17235.09,-53.68,17289.2,17303.64,17202.21,3880
05:00 - 05:30,17170.29,-64.8,17235.51,17249.55,17167.01,3534
05:30 - 06:00,17182.65,12.36,17170.15,17205.25,17159.07,2819
06:00 - 06:30,17145.99,-36.66,17183.5,17225.74,17127.4,2871
06:30 - 07:00,17139.65,-6.34,17146.4,17165.27,17112.43,2800
07:00 - 07:30,17161.23,21.58,17138.99,17168.92,17135.03,2533
07:30 - 08:00,17112.08,-49.15,17161.39,17167.61,17100.52,2595
08:00 - 08:30,17048.28,-63.8,17112.2,17119.41,17038.9,2858
08:30 - 09:00,16910.62,-137.66,17048.72,17062.91,16907.13,4532
09:00 - 09:30,16999.57,88.95,16911.93,17001.79,16900.84,4472
09:30 - 10:00,17011.34,11.77,16999.74,17027.08,16963.62,4830
10:00 - 10:30,16850.21,-161.13,17011.07,17011.17,16810.13,4446
10:30 - 11:00,16896.23,46.02,16847.58,16916.47,16814.54,5049
11:00 - 11:30,16813.48,-82.75,16896.42,16908.65,16736.28,7504
11:30 - 12:00,16719.07,-94.41,16719.07,16719.07,16719.07,1
03:00 - 03:30,17049.1,330.03,17003.45,17100.95,16917.48,6190
03:30 - 04:00,17113.28,64.18,17048.46,17117.3,17048.39,4729
04:00 - 04:30,17098.12,-15.16,17112.98,17160.91,17098.12,3510
04:30 - 05:00,17050.75,-47.37,17097.92,17142.95,17045.6,2864
05:00 - 05:30,16966.52,-84.23,17050.33,17059.03,16965.2,3180
05:30 - 06:00,16925.23,-41.29,16966.94,17005.69,16919.84,2615
06:00 - 06:30,16957.67,32.44,16925.4,16980.5,16900.45,2526
06:30 - 07:00,16952.06,-5.61,16958.06,16968.15,16925.08,1905
07:00 - 07:30,16974.73,22.67,16951.13,16987.27,16907.99,1837
07:30 - 08:00,16915.5,-59.23,16974.84,16979.44,16897.89,2038
08:00 - 08:30,16892.43,-23.07,16915.35,16931.54,16860.65,1998
08:30 - 09:00,16969.76,77.33,16891.57,16987.55,16891.3,2393
09:00 - 09:30,16998.67,28.91,16968.91,17005.1,16957.24,2477
09:30 - 10:00,16816.5,-182.17,16998.26,17009.17,16816.08,4041
10:00 - 10:30,16812.54,-3.96,16818,16845.98,16729.63,4557
10:30 - 11:00,16861.59,49.05,16812.63,16861.59,16772.49,3855
11:00 - 11:30,16843.49,-18.1,16861.59,16910.08,16821.64,4979
11:30 - 12:00,16768.14,-75.35,16768.14,16768.14,16768.14,1
03:00 - 03:30,17232.74,464.6,17152.83,17243.28,17132.57,6428
03:30 - 04:00,17189.14,-43.6,17232.89,17237.18,17091.95,4748
04:00 - 04:30,17136.95,-52.19,17189.41,17190.27,17127.4,3303
04:30 - 05:00,17083.59,-53.36,17137.37,17149.16,17083.28,3106
05:00 - 05:30,17102.7,19.11,17083.16,17145.22,17082.68,2580
05:30 - 06:00,17157.63,54.93,17102.81,17233.69,17081.54,3975
06:00 - 06:30,17231.57,73.94,17156.02,17258.69,17130.16,2949
06:30 - 07:00,17293.43,61.86,17231.72,17293.79,17209.59,2750
07:00 - 07:30,17278.34,-15.09,17293.59,17307.65,17270.08,2410
07:30 - 08:00,17248.01,-30.33,17278.39,17291.02,17248.01,1901
08:00 - 08:30,17185.72,-62.29,17247.94,17248.4,17185.01,1967
08:30 - 09:00,17195.81,10.09,17184.44,17205.64,17163.98,2411
09:00 - 09:30,17158.31,-37.5,17195.97,17195.97,17138.38,2459
09:30 - 10:00,17143.45,-14.86,17158.5,17171.72,17100.15,3506
10:00 - 10:30,17096.07,-47.38,17143.94,17183.65,17054.96,3523
10:30 - 11:00,17016.09,-79.98,17095.86,17097.55,16991.55,3715
11:00 - 11:30,16999.22,-16.87,17016.48,17061.24,16963.93,5007
11:30 - 12:00,17055.47,56.25,17055.47,17055.47,17055.47,1
03:00 - 03:30,17109.07,53.6,17144.35,17148.22,17040.44,4679
03:30 - 04:00,17096.07,-13,17108.91,17155.39,17055.43,3578
04:00 - 04:30,17018.06,-78.01,17095.64,17115.24,17018.06,2956
