Time Interval,Close,Net Chg,Open,High,Low,Tick Count
14:00 - 14:30,2606.51,-2.88,2609.42,2610.38,2596.69,1800
14:30 - 15:00,2606.96,0.45,2606.51,2613.8,2601.27,1800
15:00 - 15:30,2575.55,-31.41,2606.9,2612.09,2571.15,1800
15:30 - 16:00,2584.64,9.09,2575.45,2593.81,2574.84,1800
16:00 - 16:30,2584.59,-0.05,2584.47,2584.59,2584.47,900
09:30 - 10:00,2498.34,-86.25,2498.08,2507.6,2486.22,1800
10:00 - 10:30,2502.96,4.62,2499.01,2512.59,2490.64,1800
10:30 - 11:00,2510.59,7.63,2503.07,2515.42,2499.7,1800
11:00 - 11:30,2502.85,-7.74,2510.4,2522.75,2502.17,1800
11:30 - 12:00,2495.88,-6.97,2503.14,2508.46,2491.7,1800
12:00 - 12:30,2481.62,-14.26,2495.51,2495.57,2480.98,1800
12:30 - 13:00,2471.12,-10.5,2481.65,2487.36,2466.99,1800
13:00 - 13:30,2479.21,8.09,2470.67,2483.06,2468.42,1800
13:30 - 14:00,2487.78,8.57,2478.78,2489.43,2473,1800
14:00 - 14:30,2480.87,-6.91,2487.61,2494.67,2478.04,1800
14:30 - 15:00,2466.23,-14.64,2480.15,2481.4,2466.03,1800
15:00 - 15:30,2458.13,-8.1,2466.4,2472.73,2458.13,1800
15:30 - 16:00,2470.28,12.15,2458.19,2479.33,2447.49,1800
16:00 - 16:30,2470.5,0.22,2470.72,2470.72,2470.5,900
09:30 - 10:00,2472.11,1.61,2458.54,2488.09,2455.79,1800
10:00 - 10:30,2497.75,25.64,2472.43,2497.89,2470.27,1800
10:30 - 11:00,2516.86,19.11,2497.49,2533.22,2495.19,1800
11:00 - 11:30,2500.14,-16.72,2516.85,2520.26,2495.58,1800
11:30 - 12:00,2515.63,15.49,2500.03,2519.51,2497.59,1800
12:00 - 12:30,2513.33,-2.3,2516.3,2526.76,2512.47,1800
12:30 - 13:00,2517.02,3.69,2513.62,2521.91,2510.8,1800
13:00 - 13:30,2487.47,-29.55,2517.33,2523.92,2486.56,1800
13:30 - 14:00,2490.78,3.31,2487.44,2499.6,2483.69,1800
14:00 - 14:30,2484.13,-6.65,2490.78,2490.86,2467.68,1800
14:30 - 15:00,2499.7,15.57,2483.77,2500.17,2476.6,1800
15:00 - 15:30,2503.4,3.7,2500.27,2509.07,2493.34,1800
15:30 - 16:00,2526.65,23.25,2503.81,2530.13,2492.1,1800
16:00 - 16:30,2526.9,0.25,2526.59,2526.9,2526.59,900
09:30 - 10:00,2525.78,-1.12,2514.92,2538.18,2513,1800
10:00 - 10:30,2509.16,-16.62,2526.31,2533.75,2506.88,1800
10:30 - 11:00,2503.1,-6.06,2509.16,2511.72,2495.78,1800
11:00 - 11:30,2492.08,-11.02,2503.27,2508.74,2487.17,1800
11:30 - 12:00,2488.57,-3.51,2492.08,2497.83,2481.63,1800
12:00 - 12:30,2476.74,-11.83,2488.57,2491.4,2471.24,1800
12:30 - 13:00,2482.15,5.41,2476.63,2486.73,2475.78,1800
13:00 - 13:30,2473.84,-8.31,2482.12,2487.72,2473.54,1800
13:30 - 14:00,2467.31,-6.53,2473.72,2473.97,2464.33,1800
14:00 - 14:30,2475.05,7.74,2467.29,2475.51,2459.96,1800
14:30 - 15:00,2483.45,8.4,2475.04,2483.93,2464.39,1800
15:00 - 15:30,2480.89,-2.56,2483.52,2488.76,2473.94,1800
15:30 - 16:00,2488.58,7.69,2480.91,2497.1,2466.1,1800
16:00 - 16:30,2488.65,0.07,2488.56,2488.65,2488.56,900
09:30 - 10:00,2603.81,115.16,2578.28,2605.93,2574.57,1800
10:00 - 10:30,2604.41,0.6,2604.65,2614.54,2601.99,1800
10:30 - 11:00,2599.99,-4.42,2604.73,2608.31,2594.55,1800
11:00 - 11:30,2609.49,9.5,2600.2,2609.53,2596.3,1800
11:30 - 12:00,2615.49,6,2609.47,2619.14,2605.4,1800
12:00 - 12:30,2628.85,13.36,2615.71,2631.62,2614.21,1800
12:30 - 13:00,2630.72,1.87,2628.76,2630.96,2623.64,1800
13:00 - 13:30,2627.42,-3.3,2630.77,2631.78,2624.73,1800
13:30 - 14:00,2635.51,8.09,2627.45,2636.36,2623.72,1800
14:00 - 14:30,2624.11,-11.4,2635.45,2635.47,2620.52,1800
14:30 - 15:00,2631.43,7.32,2624.82,2632.77,2621.7,1800
15:00 - 15:30,2637.51,6.08,2631.24,2638.39,2625.63,1800
15:30 - 16:00,2661.83,24.32,2637.49,2676.85,2634.05,1800
16:00 - 16:30,2663.68,1.85,2661.51,2663.68,2661.51,900
09:30 - 10:00,2744.63,80.95,2738.65,2756.89,2726.68,1800
10:00 - 10:30,2704.14,-40.49,2744.87,2746.63,2700.51,1800
10:30 - 11:00,2698.08,-6.06,2704.11,2717.18,2688.03,1800
11:00 - 11:30,2718.73,20.65,2697.7,2718.99,2691.36,1800
11:30 - 12:00,2721.7,2.97,2718.59,2732.09,2718.02,1800
12:00 - 12:30,2738.47,16.77,2722.23,2746.03,2722.14,1800
12:30 - 13:00,2733.82,-4.65,2738.53,2739.73,2728.38,1800
13:00 - 13:30,2728.44,-5.38,2734.24,2739.1,2722.6,1800
13:30 - 14:00,2715.39,-13.05,2728.9,2729.13,2713.89,1800
14:00 - 14:30,2702.5,-12.89,2715.28,2715.87,2693.38,1800
14:30 - 15:00,2674.56,-27.94,2702.45,2706.17,2669.55,1800
15:00 - 15:30,2667.13,-7.43,2675.08,2696.99,2664.62,1800
15:30 - 16:00,2658.85,-8.28,2667.69,2701.88,2657.67,1800
16:00 - 16:30,2659.41,0.56,2658.85,2659.42,2658.85,900
09:30 - 10:00,2671.73,12.32,2685,2696.23,2670.64,1800
10:00 - 10:30,2684.87,13.14,2672.54,2685.91,2663.3,1800
10:30 - 11:00,2696.02,11.15,2684.98,2696.54,2678.56,1800
11:00 - 11:30,2712.92,16.9,2695.96,2715.03,2690.71,1800
11:30 - 12:00,2715.55,2.63,2712.89,2724.1,2711.05,1800
12:00 - 12:30,2716.87,1.32,2715.69,2723.01,2710.23,1800
12:30 - 13:00,2722.04,5.17,2717.02,2729.55,2715.41,1800
13:00 - 13:30,2721.43,-0.61,2722.37,2728.03,2718.58,1800
13:30 - 14:00,2710.52,-10.91,2721.54,2722.67,2708.35,1800
14:00 - 14:30,2735.18,24.66,2710.57,2736.4,2709.83,1800
14:30 - 15:00,2744.94,9.76,2735.1,2745.33,2734.83,1800
15:00 - 15:30,2745.18,0.24,2744.96,2750.92,2738.27,1800
15:30 - 16:00,2749.4,4.22,2745.51,2760.75,2729.52,1800
16:00 - 16:30,2749.98,0.58,2749.27,2749.98,2749.27,900
09:30 - 10:00,2812.56,62.58,2776.99,2812.56,2776.99,1800
10:00 - 10:30,2797.97,-14.59,2812.91,2813.07,2778.38,1800
10:30 - 11:00,2800.84,2.87,2798.63,2808.84,2790.21,1800
11:00 - 11:30,2792.15,-8.69,2800.73,2801.1,2778.76,1800
11:30 - 12:00,2801.21,9.06,2792.1,2803.86,2788.01,1800
12:00 - 12:30,2801.09,-0.12,2801.26,2810.28,2799.64,1800
12:30 - 13:00,2812.77,11.68,2801.07,2816.14,2799.16,1800
13:00 - 13:30,2815.36,2.59,2813,2815.72,2806.95,1800
13:30 - 14:00,2805.37,-9.99,2815.42,2818.57,2796.76,1800
14:00 - 14:30,2785.48,-19.89,2805.41,2806.31,2782.49,1800
14:30 - 15:00,2772.55,-12.93,2785.25,2794.6,2762.36,1800
15:00 - 15:30,2788.54,15.99,2772.87,2788.54,2767.56,1800
15:30 - 16:00,2789.69,1.15,2789.53,2795.73,2778.87,1800
16:00 - 16:30,2789.82,0.13,2789.47,2789.82,2789.47,900
09:30 - 10:00,2748.75,-41.07,2782.46,2782.46,2747.46,1800
10:00 - 10:30,2741.33,-7.42,2749.21,2761.49,2735.05,1800
10:30 - 11:00,2733.8,-7.53,2741.19,2743.59,2728.49,1800
11:00 - 11:30,2742.23,8.43,2733.42,2742.95,2721.17,1800
11:30 - 12:00,2742.9,0.67,2742.2,2747.15,2733.83,1800
12:00 - 12:30,2748.94,6.04,2742.93,2757.19,2741.52,1800
12:30 - 13:00,2739.56,-9.38,2748.97,2749.1,2737.01,1800
13:00 - 13:30,2735.8,-3.76,2739.32,2741.11,2731.94,1800
13:30 - 14:00,2747.59,11.79,2735.78,2751.96,2734.55,1800
14:00 - 14:30,2742.22,-5.37,2747.6,2754.09,2737.32,1800
14:30 - 15:00,2749.18,6.96,2742.37,2750.2,2739.06,1800
15:00 - 15:30,2755.18,6,2749.14,2757.84,2739.63,1800
15:30 - 16:00,2761.56,6.38,2755.24,2770.2,2753.28,1800
16:00 - 16:30,2761.63,0.07,2761.75,2761.75,2761.63,900
09:30 - 10:00,2835.46,73.83,2805.1,2835.46,2805.1,1800
10:00 - 10:30,2836.66,1.2,2835.82,2843.83,2829.82,1800
10:30 - 11:00,2822.15,-14.51,2836.68,2836.98,2822.14,1800
11:00 - 11:30,2814.81,-7.34,2822.26,2826.87,2807.89,1800
11:30 - 12:00,2818.03,3.22,2814.93,2823.15,2814.93,1800
12:00 - 12:30,2834.28,16.25,2818.63,2838.57,2818.63,1800
12:30 - 13:00,2835.63,1.35,2834.58,2839.11,2832.65,1800
13:00 - 13:30,2834.76,-0.87,2835.8,2836.62,2830.12,1800
13:30 - 14:00,2843.86,9.1,2834.78,2846.44,2834.78,1800
14:00 - 14:30,2844.29,0.43,2844.03,2849.1,2839.72,1800
14:30 - 15:00,2845.87,1.58,2844.81,2847.14,2840.36,1800
15:00 - 15:30,2842.44,-3.43,2845.55,2845.55,2832.6,1800
15:30 - 16:00,2845.92,3.48,2842.31,2851.85,2841.27,1800
16:00 - 16:30,2846.06,0.14,2845.75,2846.06,2845.75,900
09:30 - 10:00,2780.51,-65.55,2795.64,2795.64,2770.64,1800
10:00 - 10:30,2766.87,-13.64,2780.16,2781.31,2763.46,1800
10:30 - 11:00,2774.34,7.47,2766.21,2777.29,2761.54,1800
11:00 - 11:30,2771.21,-3.13,2774.37,2775.47,2763.3,1800
11:30 - 12:00,2768.1,-3.11,2771.13,2778.72,2764.83,1800
12:00 - 12:30,2775.16,7.06,2768.09,2775.73,2764.47,1800
12:30 - 13:00,2780.38,5.22,2775.07,2784.29,2773.3,1800
13:00 - 13:30,2784.39,4.01,2779.86,2793.11,2778.54,1800
13:30 - 14:00,2778.32,-6.07,2784.43,2784.43,2777.47,1800
14:00 - 14:30,2793.54,15.22,2778.37,2794.77,2778.37,1800
14:30 - 15:00,2800.17,6.63,2793.64,2800.17,2791.15,1800
15:00 - 15:30,2786.54,-13.63,2799.87,2801.88,2784.01,1800
15:30 - 16:00,2783.86,-2.68,2786.25,2789.59,2777.41,1800
16:00 - 16:30,2783.36,-0.5,2783.82,2783.82,2783.36,900
09:30 - 10:00,2775.38,-7.98,2799.34,2804.01,2774.66,1800
10:00 - 10:30,2781.56,6.18,2775.05,2781.85,2764.32,1800
10:30 - 11:00,2791.76,10.2,2781.42,2792.62,2774.11,1800
11:00 - 11:30,2796.66,4.9,2791.93,2801.89,2788.9,1800
11:30 - 12:00,2803.76,7.1,2796.58,2806.51,2789.79,1800
12:00 - 12:30,2778.59,-25.17,2803.52,2806.25,2774.89,1800
12:30 - 13:00,2779.07,0.48,2778.56,2780.54,2765.25,1800
13:00 - 13:30,2784.18,5.11,2778.92,2784.37,2776.41,1800
13:30 - 14:00,2780.87,-3.31,2784.13,2788.11,2777.45,1800
14:00 - 14:30,2787.21,6.34,2780.71,2792.35,2775.13,1800
14:30 - 15:00,2789.71,2.5,2786.93,2795.95,2783.78,1800
15:00 - 15:30,2794.47,4.76,2789.64,2794.58,2782.21,1800
15:30 - 16:00,2799.12,4.65,2794.97,2805.87,2792.91,1800
16:00 - 16:30,2799.55,0.43,2799.36,2799.56,2799.36,900
09:30 - 10:00,2860.62,61.07,2842.43,2861.63,2842.43,1800
10:00 - 10:30,2844.99,-15.63,2860.69,2862.16,2840.67,1800
10:30 - 11:00,2840.06,-4.93,2844.91,2845.39,2832.2,1800
11:00 - 11:30,2832.98,-7.08,2839.62,2846.26,2830.88,1800
11:30 - 12:00,2841.21,8.23,2832.99,2844.43,2831.67,1800
12:00 - 12:30,2839.78,-1.43,2841.37,2845.4,2836.22,1800
12:30 - 13:00,2849.64,9.86,2839.94,2852.6,2839.54,1800
13:00 - 13:30,2846.52,-3.12,2849.14,2853.8,2846.48,1800
13:30 - 14:00,2847.27,0.75,2846.58,2851.76,2844.73,1800
14:00 - 14:30,2841.34,-5.93,2847.13,2847.13,2840.62,1800
14:30 - 15:00,2842.49,1.15,2841.24,2842.65,2833.43,1800
15:00 - 15:30,2852.59,10.1,2842.59,2852.9,2841.58,1800
15:30 - 16:00,2874.38,21.79,2852.66,2879.22,2852.66,1800
16:00 - 16:30,2874.56,0.18,2874.06,2874.56,2874.06,900
09:30 - 10:00,2839.72,-34.84,2845.62,2846,2828.67,1800
10:00 - 10:30,2844,4.28,2839.77,2846.5,2835.7,1800
10:30 - 11:00,2858.44,14.44,2843.95,2862.05,2842.5,1800
11:00 - 11:30,2860.31,1.87,2858.2,2863.07,2854,1800
11:30 - 12:00,2866.19,5.88,2860.3,2868.98,2857.23,1800
12:00 - 12:30,2859.9,-6.29,2866.25,2866.59,2858.55,1800
12:30 - 13:00,2860.87,0.97,2859.92,2866.3,2859.92,1800
13:00 - 13:30,2852.43,-8.44,2860.88,2861.05,2847.8,1800
13:30 - 14:00,2854.93,2.5,2852.46,2856.08,2848,1800
14:00 - 14:30,2832.69,-22.24,2854.36,2857.25,2832.61,1800
14:30 - 15:00,2823.59,-9.1,2832.76,2842.18,2823.51,1800
15:00 - 15:30,2830.54,6.95,2823.56,2831.93,2820.43,1800
15:30 - 16:00,2822.8,-7.74,2830.62,2836.42,2822.06,1800
16:00 - 16:30,2823.16,0.36,2822.89,2823.16,2822.89,900
09:30 - 10:00,2782.7,-40.46,2784.81,2785.54,2759.79,1800
10:00 - 10:30,2774.59,-8.11,2782.8,2783.9,2766.68,1800
10:30 - 11:00,2747.81,-26.78,2774.86,2776.05,2747.23,1800
11:00 - 11:30,2734.19,-13.62,2747.56,2748.79,2731.92,1800
11:30 - 12:00,2741.47,7.28,2734.19,2744.2,2727.84,1800
12:00 - 12:30,2735.99,-5.48,2741.49,2743.93,2734.75,1800
12:30 - 13:00,2739.94,3.95,2736.02,2740.39,2727.1,1800
13:00 - 13:30,2750.69,10.75,2739.8,2751.6,2738.75,1800
13:30 - 14:00,2746.17,-4.52,2750.71,2756.16,2744.16,1800
14:00 - 14:30,2755.92,9.75,2746.24,2762.46,2742.47,1800
14:30 - 15:00,2740.89,-15.03,2756.45,2757.2,2739.4,1800
15:00 - 15:30,2749.6,8.71,2741.81,2753.86,2732.79,1800
15:30 - 16:00,2736.31,-13.29,2749.48,2760.75,2733.47,1800
16:00 - 16:30,2736.56,0.25,2736.49,2736.57,2736.49,900
09:30 - 10:00,2784.8,48.24,2787.89,2795.29,2777.47,1800
10:00 - 10:30,2783.96,-0.84,2784.6,2787.71,2775.95,1800
10:30 - 11:00,2782.45,-1.51,2784.13,2792.9,2781.43,1800
11:00 - 11:30,2788.94,6.49,2782.73,2792.17,2779.61,1800
11:30 - 12:00,2792.99,4.05,2788.7,2796.52,2788.47,1800
12:00 - 12:30,2794.73,1.74,2793.05,2797.02,2790.63,1800
12:30 - 13:00,2792.04,-2.69,2794.74,2798.9,2790.03,1800
13:00 - 13:30,2798.29,6.25,2792.23,2798.37,2788.99,1800
13:30 - 14:00,2799.05,0.76,2798.35,2801.06,2795.07,1800
14:00 - 14:30,2799.05,0,2799.11,2801.58,2796.4,1800
14:30 - 15:00,2806.51,7.46,2799.17,2808.42,2799.17,1800
15:00 - 15:30,2806.28,-0.23,2806.58,2810.02,2804.01,1800
15:30 - 16:00,2798.54,-7.74,2806.23,2815.1,2797.68,1800
16:00 - 16:30,2799.31,0.77,2798.7,2799.33,2798.7,900
09:30 - 10:00,2821.22,21.91,2810.42,2829.18,2808.8,1800
10:00 - 10:30,2829.68,8.46,2821.62,2831.67,2817.1,1800
10:30 - 11:00,2839.06,9.38,2830,2844.9,2830,1800
11:00 - 11:30,2838.47,-0.59,2839.21,2839.89,2833.34,1800
11:30 - 12:00,2828.88,-9.59,2838.9,2838.98,2824.13,1800
12:00 - 12:30,2836.58,7.7,2828.98,2837.29,2827.31,1800
12:30 - 13:00,2816.33,-20.25,2836.6,2837.28,2796.54,1800
13:00 - 13:30,2809.24,-7.09,2816.34,2825.87,2803.74,1800
13:30 - 14:00,2805,-4.24,2809.28,2816.22,2797.43,1800
14:00 - 14:30,2811.65,6.65,2804.78,2813.48,2794.26,1800
14:30 - 15:00,2819.75,8.1,2811.68,2821.37,2808.9,1800
15:00 - 15:30,2805.24,-14.51,2819.77,2820.14,2799.22,1800
15:30 - 16:00,2797.61,-7.63,2805.18,2809.7,2797.11,1800
16:00 - 16:30,2797.8,0.19,2797.66,2797.8,2797.66,900
09:30 - 10:00,2795.49,-2.31,2812.64,2818.14,2794.44,1800
10:00 - 10:30,2800.8,5.31,2795.44,2806.16,2795,1800
10:30 - 11:00,2801.83,1.03,2800.76,2809.82,2798.75,1800
11:00 - 11:30,2797.54,-4.29,2801.73,2802.18,2791.76,1800
11:30 - 12:00,2799.5,1.96,2797.6,2802.88,2793.44,1800
12:00 - 12:30,2805.66,6.16,2799.49,2805.9,2796.88,1800
12:30 - 13:00,2808.04,2.38,2805.64,2810.87,2803.93,1800
13:00 - 13:30,2809.11,1.07,2808.06,2809.13,2804.21,1800
13:30 - 14:00,2821.1,11.99,2809.1,2821.14,2807.28,1800
14:00 - 14:30,2822.26,1.16,2821.09,2825.25,2818.8,1800
14:30 - 15:00,2828.48,6.22,2822.29,2830.74,2821.71,1800
15:00 - 15:30,2835.17,6.69,2828.3,2835.17,2824.53,1800
15:30 - 16:00,2836.7,1.53,2835.28,2842.71,2831.23,1800
16:00 - 16:30,2836.74,0.04,2836.6,2836.75,2836.6,900
09:30 - 10:00,2861.33,24.59,2854.65,2863.16,2852.89,1800
10:00 - 10:30,2864.5,3.17,2861.59,2868.62,2857.79,1800
10:30 - 11:00,2862.9,-1.6,2864.49,2869.76,2861.29,1800
11:00 - 11:30,2872.12,9.22,2862.92,2872.28,2860.47,1800
11:30 - 12:00,2875.01,2.89,2871.8,2877.92,2871.04,1800
12:00 - 12:30,2872.88,-2.13,2874.96,2875.76,2870.29,1800
12:30 - 13:00,2876.33,3.45,2872.93,2879.22,2872.9,1800
13:00 - 13:30,2871.26,-5.07,2876.34,2876.45,2867.59,1800
13:30 - 14:00,2871.03,-0.23,2871.27,2872.59,2867.38,1800
14:00 - 14:30,2874.45,3.42,2871.01,2876.99,2871.01,1800
14:30 - 15:00,2879.7,5.25,2874.45,2881.7,2873.52,1800
15:00 - 15:30,2881.05,1.35,2879.72,2884.8,2878.8,1800
15:30 - 16:00,2878.08,-2.97,2881.14,2887.72,2877.72,1800
16:00 - 16:30,2878.48,0.4,2877.88,2878.48,2877.87,900
09:30 - 10:00,2901.45,22.97,2909.96,2921.15,2901.45,1800
10:00 - 10:30,2894.06,-7.39,2901.58,2905.65,2891.39,1800
10:30 - 11:00,2864.26,-29.8,2894.36,2895.05,2863.03,1800
11:00 - 11:30,2878.96,14.7,2864.74,2880.21,2862.79,1800
11:30 - 12:00,2874.23,-4.73,2878.85,2883.79,2871.92,1800
12:00 - 12:30,2870.28,-3.95,2874.52,2880.22,2863.66,1800
12:30 - 13:00,2879.4,9.12,2870.29,2880.62,2868.42,1800
13:00 - 13:30,2880.32,0.92,2879.42,2882.19,2876.98,1800
13:30 - 14:00,2880.87,0.55,2880.25,2885.83,2876.65,1800
14:00 - 14:30,2887.48,6.61,2880.89,2889.68,2880.89,1800
14:30 - 15:00,2879.56,-7.92,2887.41,2889.32,2877.34,1800
15:00 - 15:30,2881.67,2.11,2879.62,2886.83,2875,1800
15:30 - 16:00,2863.56,-18.11,2881.26,2882.77,2860.71,1800
16:00 - 16:30,2863.39,-0.17,2863.57,2863.57,2863.39,900
09:30 - 10:00,2925.81,62.42,2918.46,2926.61,2912.16,1800
10:00 - 10:30,2927.29,1.48,2925.79,2927.29,2914.46,1800
10:30 - 11:00,2930.48,3.19,2927.43,2933.05,2924.36,1800
11:00 - 11:30,2934.65,4.17,2930.53,2936.2,2925.77,1800
11:30 - 12:00,2935.25,0.6,2934.59,2937.61,2929.6,1800
12:00 - 12:30,2942.55,7.3,2935.48,2942.72,2935.48,1800
12:30 - 13:00,2945.71,3.16,2942.61,2949.84,2942.61,1800
13:00 - 13:30,2946.71,1,2946.06,2951.89,2945.76,1800
13:30 - 14:00,2942.6,-4.11,2946.77,2947.29,2940.56,1800
14:00 - 14:30,2940.39,-2.21,2942.61,2945.89,2931.91,1800
14:30 - 15:00,2946.2,5.81,2940.62,2946.98,2937.14,1800
15:00 - 15:30,2953.82,7.62,2946.21,2954.71,2945.37,1800
15:30 - 16:00,2939.18,-14.64,2953.89,2954.86,2937.46,1800
16:00 - 16:30,2939.51,0.33,2939.56,2939.56,2939.51,900
09:30 - 10:00,2919.01,-20.5,2930.91,2930.91,2902.63,1800
10:00 - 10:30,2926.42,7.41,2919.01,2927.05,2913.38,1800
10:30 - 11:00,2916.52,-9.9,2926.61,2928.55,2912.73,1800
11:00 - 11:30,2914.66,-1.86,2916.78,2924.66,2914.4,1800
11:30 - 12:00,2902.48,-12.18,2914.52,2919.29,2902.48,1800
12:00 - 12:30,2897.79,-4.69,2902.44,2902.61,2894.62,1800
12:30 - 13:00,2905.82,8.03,2897.63,2907.13,2892.47,1800
13:00 - 13:30,2904.29,-1.53,2905.49,2910.21,2899.94,1800
13:30 - 14:00,2898.59,-5.7,2904.21,2905.44,2897.85,1800
14:00 - 14:30,2903.59,5,2898.54,2905.56,2895.57,1800
14:30 - 15:00,2899.5,-4.09,2903.54,2907.7,2896.32,1800
15:00 - 15:30,2911.72,12.22,2899.52,2914.93,2897.79,1800
15:30 - 16:00,2911.32,-0.4,2911.9,2917.8,2902.91,1800
16:00 - 16:30,2912.43,1.11,2912.09,2912.55,2911.97,900
09:30 - 10:00,2856.65,-55.78,2869.09,2869.09,2850.17,1800
10:00 - 10:30,2856.05,-0.6,2858.76,2865.22,2848.21,1800
10:30 - 11:00,2857.08,1.03,2856.13,2862.33,2852.1,1800
11:00 - 11:30,2844.93,-12.15,2856.78,2856.78,2844.89,1800
11:30 - 12:00,2832.6,-12.33,2844.84,2845.08,2830.37,1800
12:00 - 12:30,2829.38,-3.22,2832.13,2835.98,2825.38,1800
12:30 - 13:00,2829.01,-0.37,2829.23,2832.01,2822.48,1800
13:00 - 13:30,2827.29,-1.72,2829,2833.24,2821.9,1800
13:30 - 14:00,2825.16,-2.13,2827.28,2829.6,2821.61,1800
14:00 - 14:30,2832.92,7.76,2825.17,2833.86,2822.09,1800
14:30 - 15:00,2831.37,-1.55,2832.93,2833.04,2826.6,1800
15:00 - 15:30,2833.14,1.77,2831.38,2839.67,2828.87,1800
15:30 - 16:00,2831.35,-1.79,2833.06,2834.68,2822.3,1800
16:00 - 16:30,2830.71,-0.64,2831.3,2831.3,2830.71,900
09:30 - 10:00,2812.02,-18.69,2815.01,2815.01,2797.85,1800
10:00 - 10:30,2817.42,5.4,2812.31,2826.82,2810.63,1800
10:30 - 11:00,2813.04,-4.38,2817.32,2821.36,2812.73,1800
11:00 - 11:30,2815.59,2.55,2813.04,2823.17,2811.54,1800
11:30 - 12:00,2820.02,4.43,2815.69,2824.4,2814.07,1800
12:00 - 12:30,2824.45,4.43,2820.03,2824.95,2819.08,1800
12:30 - 13:00,2816.67,-7.78,2824.53,2825.98,2815.29,1800
13:00 - 13:30,2813.91,-2.76,2816.84,2818.76,2808.53,1800
13:30 - 14:00,2820.38,6.47,2813.94,2820.77,2813.94,1800
14:00 - 14:30,2821.21,0.83,2820.26,2823.74,2818.03,1800
14:30 - 15:00,2830.69,9.48,2821.18,2831.46,2817.12,1800
15:00 - 15:30,2838.7,8.01,2830.49,2839.52,2828.64,1800
15:30 - 16:00,2842.66,3.96,2838.39,2844.24,2836.79,1800
16:00 - 16:30,2842.74,0.08,2842.94,2842.94,2842.74,900
09:30 - 10:00,2887.5,44.76,2868.88,2887.52,2868.88,1800
10:00 - 10:30,2881.17,-6.33,2887.74,2890.33,2880.2,1800
10:30 - 11:00,2885.73,4.56,2881.25,2886.23,2879.94,1800
11:00 - 11:30,2891.13,5.4,2885.93,2891.62,2884.3,1800
11:30 - 12:00,2894.54,3.41,2891.15,2895.41,2890.82,1800
12:00 - 12:30,2893.74,-0.8,2894.54,2898.23,2893.18,1800
12:30 - 13:00,2889.93,-3.81,2893.79,2895.3,2889.3,1800
13:00 - 13:30,2890.63,0.7,2889.92,2891.64,2886.11,1800
13:30 - 14:00,2893.26,2.63,2890.64,2894.91,2890.64,1800
14:00 - 14:30,2896.2,2.94,2893.28,2897.14,2891.52,1800
14:30 - 15:00,2897.84,1.64,2896.29,2897.91,2890.57,1800
15:00 - 15:30,2877.6,-20.24,2897.75,2897.75,2875.48,1800
15:30 - 16:00,2868.19,-9.41,2876.98,2879.65,2863.55,1800
16:00 - 16:30,2868.44,0.25,2868,2868.44,2868,900
09:30 - 10:00,2869.56,1.12,2883.14,2891.11,2864.79,1800
10:00 - 10:30,2870.49,0.93,2869.56,2871.9,2856.98,1800
10:30 - 11:00,2877.57,7.08,2870.59,2883.51,2869.52,1800
11:00 - 11:30,2869.51,-8.06,2877.55,2881.19,2862.86,1800
11:30 - 12:00,2866.52,-2.99,2869.11,2873.18,2861.13,1800
12:00 - 12:30,2870.72,4.2,2866.37,2872.02,2864.42,1800
12:30 - 13:00,2871.58,0.86,2870.91,2875.65,2870.06,1800
13:00 - 13:30,2872.67,1.09,2872.27,2873.19,2865.8,1800
13:30 - 14:00,2875.86,3.19,2872.77,2879.37,2872.38,1800
14:00 - 14:30,2865.79,-10.07,2875.64,2875.66,2864.85,1800
14:30 - 15:00,2867.96,2.17,2865.69,2873.13,2863.02,1800
15:00 - 15:30,2867.01,-0.95,2868.36,2871.17,2865.51,1800
15:30 - 16:00,2848.38,-18.63,2865.96,2865.96,2847.65,1800
16:00 - 16:30,2848.42,0.04,2848.62,2848.62,2848.42,900
09:30 - 10:00,2891,42.58,2878.26,2893.8,2878.26,1800
10:00 - 10:30,2884.73,-6.27,2891.07,2891.67,2877.31,1800
10:30 - 11:00,2880.87,-3.86,2884.72,2890.3,2879.06,1800
11:00 - 11:30,2889.8,8.93,2881.21,2891.06,2880.7,1800
11:30 - 12:00,2898.83,9.03,2890.18,2901.39,2888.29,1800
12:00 - 12:30,2899.05,0.22,2899.03,2901.92,2896.42,1800
12:30 - 13:00,2896.8,-2.25,2899.06,2899.59,2892.28,1800
13:00 - 13:30,2894.08,-2.72,2896.8,2900.01,2893.92,1800
13:30 - 14:00,2892.79,-1.29,2894.1,2897.21,2890.2,1800
14:00 - 14:30,2887.68,-5.11,2892.15,2894.18,2885.14,1800
14:30 - 15:00,2885.1,-2.58,2887.72,2889.35,2881.02,1800
15:00 - 15:30,2883.47,-1.63,2884.46,2888.65,2876.67,1800
15:30 - 16:00,2881.26,-2.21,2883.32,2884.17,2876.48,1800
16:00 - 16:30,2881.19,-0.07,2881.13,2881.2,2881.13,900
09:30 - 10:00,2912.39,31.2,2908.83,2915.94,2902.88,1800
10:00 - 10:30,2915.02,2.63,2912.63,2919.05,2912.63,1800
10:30 - 11:00,2912.46,-2.56,2914.95,2917.83,2910.03,1800
11:00 - 11:30,2918.89,6.43,2912.5,2919.92,2908.71,1800
11:30 - 12:00,2921.51,2.62,2918.88,2922.35,2918.74,1800
12:00 - 12:30,2920.7,-0.81,2921.56,2923.73,2919.14,1800
